group,Date,KWH,Next_3_Days_Energy_Total,cloud_cover,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation,pressure,snow_depth
1,2013-05-24,960.832,831.5636666666666,7.0,0.2,92.0,16.2,7.7,5.5,4.8,100970.0,0.0
1,2013-05-25,903.14,867.6383333333333,3.0,10.3,276.0,19.8,10.8,5.3,0.0,102070.0,0.0
1,2013-05-26,883.355,864.6629999999999,1.0,14.3,328.0,18.2,12.9,6.0,0.0,101840.0,0.0
1,2013-05-27,835.491,866.5776666666666,2.0,12.8,310.0,12.0,12.1,6.0,4.0,100860.0,0.0
1,2013-05-28,916.888,847.9183333333332,8.0,0.0,81.0,13.2,10.8,9.6,12.2,100050.0,0.0
1,2013-05-29,914.982,850.9699999999999,7.0,1.1,121.0,15.2,10.4,7.5,4.0,100480.0,0.0
1,2013-05-30,880.164,840.8016666666666,8.0,0.1,89.0,21.9,12.8,10.4,0.0,101100.0,0.0
1,2013-05-31,880.02,831.9486666666666,6.0,5.3,205.0,18.8,16.7,11.4,0.0,101830.0,0.0
1,2013-06-01,861.104,842.4386666666666,4.0,7.9,246.0,18.7,14.4,10.0,0.0,102340.0,0.0
1,2013-06-02,897.259,849.1809999999999,2.0,11.6,297.0,19.3,13.5,8.2,0.0,102890.0,0.0
1,2013-06-03,854.361,842.0903333333332,1.0,13.2,318.0,21.2,14.0,8.7,0.0,103140.0,0.0
1,2013-06-04,812.114,828.4639999999999,0.0,14.1,329.0,21.5,14.3,7.4,0.0,102680.0,0.0
1,2013-06-05,829.312,829.0773333333333,3.0,9.1,265.0,22.9,15.0,8.5,0.0,102150.0,0.0
1,2013-06-06,817.607,822.632,2.0,13.3,320.0,20.6,15.7,8.5,0.4,102160.0,0.0
1,2013-06-07,835.315,829.2156666666666,5.0,4.6,196.0,18.6,15.1,9.6,0.6,102310.0,0.0
1,2013-06-08,841.769,865.5213333333332,4.0,11.4,297.0,15.3,13.8,8.9,0.0,102140.0,0.0
1,2013-06-09,925.831,892.2923333333332,8.0,0.3,98.0,16.1,12.9,10.5,0.0,101670.0,0.0
1,2013-06-10,826.389,892.7806666666665,8.0,0.1,89.0,18.1,13.3,10.5,0.0,101570.0,0.0
1,2013-06-11,847.513,856.3213333333333,6.0,0.6,109.0,17.8,13.3,8.5,0.0,101360.0,0.0
1,2013-06-12,869.853,843.5763333333333,8.0,0.3,99.0,19.3,15.8,13.7,2.2,101110.0,0.0
1,2013-06-13,835.544,844.8353333333333,7.0,1.5,135.0,19.7,16.2,13.0,0.0,101140.0,0.0
1,2013-06-14,817.008,855.5436666666666,5.0,5.1,206.0,18.3,14.4,9.1,1.0,101570.0,0.0
1,2013-06-15,843.294,868.2913333333332,6.0,6.3,226.0,18.2,14.5,10.7,3.0,100870.0,0.0
1,2013-06-16,867.014,870.1596666666665,6.0,2.5,158.0,21.3,14.9,11.5,0.2,101380.0,0.0
1,2013-06-17,837.235,865.9219999999999,5.0,0.2,95.0,21.0,17.0,12.7,0.0,101400.0,0.0
1,2013-06-18,822.022,853.4896666666665,5.0,3.2,172.0,26.1,17.3,13.5,0.0,101440.0,0.0
1,2013-06-19,826.135,837.7563333333333,5.0,4.9,203.0,21.3,20.7,15.3,0.0,101470.0,0.0
1,2013-06-20,839.075,825.4673333333334,6.0,2.0,147.0,23.7,19.0,16.6,0.0,101180.0,0.0
1,2013-06-21,802.686,813.4633333333333,6.0,3.3,174.0,19.4,18.8,13.9,1.6,101010.0,0.0
1,2013-06-22,845.886,837.0329999999999,7.0,1.1,125.0,18.6,15.6,11.8,0.2,100670.0,0.0
1,2013-06-23,947.992,825.0966666666665,7.0,1.9,145.0,17.7,15.7,12.7,0.2,100990.0,0.0
1,2013-06-24,882.999,817.5156666666666,7.0,0.4,103.0,21.1,13.9,10.0,0.0,102240.0,0.0
1,2013-06-25,847.351,792.323,5.0,7.9,250.0,22.5,16.0,10.8,0.0,102890.0,0.0
1,2013-06-26,838.614,783.9486666666667,5.0,5.5,213.0,20.7,16.4,10.2,0.0,103000.0,0.0
1,2013-06-27,844.764,774.0816666666666,5.0,5.0,204.0,21.5,16.3,11.9,1.4,102640.0,0.0
1,2013-06-28,851.128,763.1929999999999,7.0,0.0,81.0,22.2,16.8,12.1,0.8,101980.0,0.0
1,2013-06-29,870.739,792.2446666666666,4.0,9.1,266.0,27.2,17.7,13.2,0.0,102280.0,0.0
1,2013-06-30,883.007,807.2396666666665,2.0,11.1,293.0,21.3,20.7,14.1,0.0,102160.0,0.0
1,2013-07-01,856.733,817.5173333333332,3.0,8.2,253.0,17.9,17.4,13.4,0.0,101700.0,0.0
1,2013-07-02,858.026,805.2836666666666,5.0,0.0,80.0,21.5,14.8,11.6,1.2,101110.0,0.0
1,2013-07-03,845.71,823.6763333333333,7.0,0.2,94.0,24.9,17.9,14.3,0.0,100890.0,0.0
1,2013-07-04,809.533,840.1266666666667,4.0,4.5,194.0,26.3,18.7,12.5,0.0,101970.0,0.0
1,2013-07-05,821.159,854.1493333333333,0.0,11.9,302.0,28.1,19.2,12.0,0.0,102860.0,0.0
1,2013-07-06,809.698,849.003,0.0,13.6,323.0,29.5,21.1,14.0,0.0,102940.0,0.0
1,2013-07-07,880.242,849.0026666666666,0.0,13.8,325.0,27.7,23.0,16.5,0.0,103160.0,0.0
1,2013-07-08,785.35,846.1106666666666,0.0,13.7,323.0,27.2,21.6,15.5,0.0,103260.0,0.0
1,2013-07-09,786.955,833.0909999999999,0.0,14.5,333.0,24.6,19.9,12.5,0.0,102820.0,0.0
1,2013-07-10,804.664,816.9156666666667,1.0,12.8,311.0,23.4,19.1,13.6,0.0,102560.0,0.0
1,2013-07-11,760.227,806.7673333333332,3.0,12.5,307.0,25.9,17.6,11.8,0.0,102550.0,0.0
1,2013-07-12,757.354,803.3353333333331,2.0,8.1,248.0,31.4,19.1,12.3,0.0,102510.0,0.0
1,2013-07-13,771.998,809.525,1.0,12.1,301.0,29.8,22.9,14.3,0.0,102390.0,0.0
1,2013-07-14,847.382,803.7689999999999,1.0,11.3,290.0,30.9,23.8,17.8,0.0,102360.0,0.0
1,2013-07-15,802.339,807.4666666666666,0.0,12.6,306.0,31.0,24.4,17.8,0.0,102310.0,0.0
1,2013-07-16,802.831,808.2053333333332,1.0,9.2,261.0,31.9,24.1,17.2,0.0,102280.0,0.0
1,2013-07-17,810.681,823.7033333333333,1.0,8.3,248.0,29.5,25.0,18.0,0.0,102380.0,0.0
1,2013-07-18,857.517,831.4516666666665,0.0,13.9,320.0,29.3,24.0,18.4,0.0,102610.0,0.0
1,2013-07-19,852.182,819.0256666666666,0.0,14.3,324.0,24.6,22.6,15.9,0.0,102510.0,0.0
1,2013-07-20,852.749,820.8386666666665,5.0,2.9,159.0,27.5,20.6,16.5,0.0,102330.0,0.0
1,2013-07-21,842.078,821.9216666666666,4.0,7.5,234.0,33.5,22.2,16.9,0.6,101950.0,0.0
1,2013-07-22,852.181,833.7816666666666,1.0,10.9,279.0,29.6,25.4,17.2,0.2,101580.0,0.0
1,2013-07-23,844.073,813.0406666666667,3.0,4.9,193.0,27.7,25.2,20.7,0.4,101330.0,0.0
1,2013-07-24,803.019,793.116,1.0,8.6,247.0,26.9,21.5,15.3,8.6,101430.0,0.0
1,2013-07-25,803.655,790.9729999999998,4.0,6.5,217.0,26.8,21.6,16.3,0.0,101280.0,0.0
1,2013-07-26,813.628,802.6286666666666,3.0,7.9,236.0,28.9,20.4,13.9,0.0,101240.0,0.0
1,2013-07-27,792.723,815.7919999999999,3.0,5.8,205.0,24.9,21.8,14.7,6.0,100650.0,0.0
1,2013-07-28,822.224,816.3413333333332,4.0,7.8,233.0,24.7,19.8,14.7,2.8,100680.0,0.0
1,2013-07-29,796.36,809.6276666666666,4.0,5.5,199.0,22.3,20.3,15.8,2.8,101150.0,0.0
1,2013-07-30,803.816,805.9883333333332,3.0,3.1,157.0,26.9,18.8,15.2,2.6,101350.0,0.0
1,2013-07-31,824.4399999999999,796.5003333333333,6.0,1.3,119.0,34.1,21.4,15.9,0.0,101530.0,0.0
1,2013-08-01,842.8539999999999,805.0503333333332,1.0,13.3,299.0,26.4,25.3,16.5,0.0,100920.0,0.0
1,2013-08-02,827.061,825.7376666666665,3.0,5.0,188.0,24.7,21.8,17.2,3.2,100880.0,0.0
1,2013-08-03,787.162,841.3216666666667,1.0,9.8,254.0,24.5,20.0,15.2,0.0,101520.0,0.0
1,2013-08-04,848.293,828.9526666666666,2.0,6.1,203.0,23.8,19.4,14.3,0.0,101890.0,0.0
1,2013-08-05,830.3100000000001,791.0976666666666,2.0,2.0,132.0,22.7,20.3,16.7,12.0,101210.0,0.0
1,2013-08-06,822.742,761.5459999999999,1.0,9.1,242.0,23.1,17.3,11.9,0.0,101580.0,0.0
1,2013-08-07,786.0699999999999,760.7403333333333,1.0,7.3,217.0,25.5,18.9,14.7,0.0,101450.0,0.0
1,2013-08-08,770.536,757.3193333333334,1.0,9.5,245.0,24.9,18.9,12.2,0.6,101930.0,0.0
1,2013-08-09,816.313,771.174,5.0,4.7,177.0,23.0,20.2,15.5,0.0,101900.0,0.0
1,2013-08-10,821.037,765.1013333333332,5.0,2.8,144.0,24.0,18.1,13.2,0.0,102200.0,0.0
1,2013-08-11,810.026,777.1186666666666,3.0,8.9,234.0,22.8,20.2,16.4,0.0,101810.0,0.0
1,2013-08-12,817.961,782.1716666666666,2.0,4.3,168.0,21.5,18.2,13.6,0.0,101710.0,0.0
1,2013-08-13,800.896,778.4136666666665,1.0,4.3,167.0,23.4,15.9,10.3,0.4,102190.0,0.0
1,2013-08-14,799.108,780.7266666666666,3.0,5.7,187.0,24.2,17.3,11.2,1.0,102280.0,0.0
1,2013-08-15,789.497,768.7033333333333,3.0,2.1,127.0,23.6,20.2,16.1,1.2,101850.0,0.0
1,2013-08-16,826.546,766.1549999999999,3.0,2.4,132.0,20.9,20.2,16.8,0.8,101500.0,0.0
1,2013-08-17,861.17,783.6513333333332,3.0,2.5,133.0,23.9,17.4,13.9,0.0,101230.0,0.0
1,2013-08-18,836.249,794.7566666666667,2.0,4.2,161.0,23.5,19.9,15.8,0.0,100970.0,0.0
1,2013-08-19,789.439,807.8659999999999,1.0,8.9,224.0,24.9,17.6,11.7,0.0,102010.0,0.0
1,2013-08-20,747.605,793.6533333333332,0.0,10.6,243.0,27.5,18.4,11.8,0.0,102740.0,0.0
1,2013-08-21,747.594,799.2173333333332,0.0,11.3,249.0,23.9,20.1,12.7,2.8,102370.0,0.0
1,2013-08-22,787.022,809.895,2.0,0.8,92.0,27.7,20.2,16.4,0.0,101970.0,0.0
1,2013-08-23,737.342,825.112,0.0,6.2,184.0,18.7,21.7,15.7,0.6,101450.0,0.0
1,2013-08-24,789.158,844.9573333333333,6.0,0.0,61.0,24.7,18.0,17.2,9.8,101100.0,0.0
1,2013-08-25,768.804,868.8423333333332,5.0,4.9,164.0,25.9,18.8,12.9,0.2,101330.0,0.0
1,2013-08-26,773.394,876.6483333333332,3.0,7.2,193.0,23.6,20.4,14.9,0.0,101840.0,0.0
1,2013-08-27,804.317,870.9563333333332,2.0,8.5,208.0,24.7,17.8,11.9,0.0,101870.0,0.0
1,2013-08-28,757.53,854.328,1.0,9.2,215.0,24.7,18.5,12.2,0.0,102230.0,0.0
1,2013-08-29,780.333,852.6043333333332,1.0,8.1,200.0,25.4,19.5,14.2,0.0,102180.0,0.0
1,2013-08-30,768.247,857.2069999999999,2.0,8.2,200.0,21.4,20.3,15.1,0.0,101970.0,0.0
1,2013-08-31,749.885,881.2026666666666,1.0,10.8,228.0,22.3,17.6,13.8,0.0,102560.0,0.0
1,2013-09-01,832.822,881.6336666666666,0.0,5.4,156.0,26.2,15.8,9.2,0.0,102950.0,0.0
1,2013-09-02,801.563,879.5263333333332,0.0,12.6,233.0,26.0,18.8,11.4,0.0,102710.0,0.0
1,2013-09-03,789.213,868.0699999999998,2.0,4.2,137.0,28.5,20.1,14.2,0.0,102700.0,0.0
1,2013-09-04,790.184,886.5356666666667,0.0,12.5,229.0,29.5,21.1,13.7,0.0,102070.0,0.0
1,2013-09-05,818.255,891.7379999999999,2.0,11.6,218.0,18.1,22.0,14.4,0.0,101110.0,0.0
1,2013-09-06,821.246,886.0076666666665,5.0,2.8,114.0,19.5,16.2,14.2,1.2,100860.0,0.0
1,2013-09-07,835.835,889.2076666666666,2.0,6.1,156.0,18.5,15.2,10.9,0.2,101400.0,0.0
1,2013-09-08,877.791,885.3443333333331,2.0,5.3,145.0,14.1,13.3,8.0,3.2,101800.0,0.0
1,2013-09-09,892.901,871.1606666666665,4.0,0.1,58.0,17.2,11.6,9.0,3.2,101660.0,0.0
1,2013-09-10,859.253,834.4013333333332,2.0,4.0,127.0,17.4,13.1,9.0,0.0,102040.0,0.0
1,2013-09-11,860.715,818.5076666666665,6.0,0.8,75.0,20.5,14.7,11.9,2.6,102120.0,0.0
1,2013-09-12,843.016,815.538,6.0,0.8,74.0,19.6,16.5,12.5,1.8,101930.0,0.0
1,2013-09-13,854.082,833.024,7.0,0.1,55.0,14.2,16.9,14.2,29.8,101680.0,0.0
1,2013-09-14,874.523,883.1616666666665,6.0,0.0,49.0,16.2,11.7,9.2,0.2,101610.0,0.0
1,2013-09-15,915.003,905.5563333333332,3.0,3.5,114.0,15.2,11.4,6.6,1.8,100970.0,0.0
1,2013-09-16,855.375,894.4176666666666,0.0,9.4,177.0,14.8,11.6,7.9,0.2,100310.0,0.0
1,2013-09-17,868.201,846.8383333333333,4.0,0.5,64.0,16.3,11.4,8.0,4.6,100000.0,0.0
1,2013-09-18,880.634,832.5026666666666,4.0,4.1,118.0,17.5,13.5,10.7,0.0,100430.0,0.0
1,2013-09-19,910.772,839.0166666666665,2.0,1.1,74.0,19.2,12.3,7.0,0.2,101040.0,0.0
1,2013-09-20,883.808,875.5486666666666,4.0,6.4,141.0,18.9,14.0,8.7,0.0,101830.0,0.0
1,2013-09-21,863.443,899.9429999999999,4.0,0.0,44.0,19.8,14.4,9.8,0.0,102450.0,0.0
1,2013-09-22,920.372,902.0476666666668,6.0,0.0,44.0,18.6,17.2,14.5,0.0,102790.0,0.0
1,2013-09-23,872.218,864.1703333333334,4.0,1.2,72.0,22.2,15.8,12.9,0.2,102470.0,0.0
1,2013-09-24,820.8919999999999,849.1396666666666,5.0,6.1,132.0,21.9,16.1,10.0,0.0,101640.0,0.0
1,2013-09-25,810.094,874.0356666666667,7.0,2.3,87.0,20.2,17.2,12.5,0.0,101180.0,0.0
1,2013-09-26,824.537,906.316,7.0,3.4,100.0,18.7,17.1,14.0,0.0,101660.0,0.0
1,2013-09-27,811.983,931.016,5.0,7.0,136.0,20.2,14.6,10.4,0.0,101610.0,0.0
1,2013-09-28,862.552,966.346,6.0,0.7,59.0,19.1,16.0,11.8,0.4,100950.0,0.0
1,2013-09-29,974.95,980.1613333333332,6.0,4.5,108.0,19.1,16.5,13.8,0.0,100690.0,0.0
1,2013-09-30,879.167,968.747,5.0,2.4,83.0,17.5,16.4,13.7,0.0,100680.0,0.0
1,2013-10-01,829.136,935.9589999999998,6.0,0.0,39.0,22.0,14.6,11.7,0.0,100890.0,0.0
1,2013-10-02,832.212,913.7866666666664,7.0,2.1,77.0,19.2,18.0,14.0,0.0,101050.0,0.0
1,2013-10-03,836.16,905.2746666666666,6.0,0.9,59.0,22.0,16.3,13.3,1.6,100850.0,0.0
1,2013-10-04,848.678,896.8393333333333,6.0,3.9,96.0,19.4,19.0,16.0,0.0,100920.0,0.0
1,2013-10-05,941.808,915.3973333333332,6.0,0.9,57.0,19.8,16.0,12.6,0.2,102020.0,0.0
1,2013-10-06,909.343,921.8166666666666,4.0,9.5,142.0,20.3,14.2,8.6,0.0,102570.0,0.0
1,2013-10-07,854.992,901.0583333333332,7.0,4.3,96.0,21.0,15.1,9.9,0.0,102550.0,0.0
1,2013-10-08,828.176,863.2280000000001,6.0,4.9,100.0,17.8,16.8,12.6,0.0,102480.0,0.0
1,2013-10-09,864.251,865.4436666666666,6.0,1.3,60.0,12.1,15.5,13.2,0.0,101990.0,0.0
1,2013-10-10,929.68,888.2156666666666,4.0,3.3,82.0,13.6,9.6,7.0,1.2,101890.0,0.0
1,2013-10-11,925.017,931.3026666666666,4.0,2.4,72.0,14.1,10.9,8.2,5.0,101780.0,0.0
1,2013-10-12,938.351,968.6253333333334,7.0,3.0,77.0,11.4,11.7,9.2,2.2,101820.0,0.0
1,2013-10-13,1035.67,986.947,6.0,0.0,32.0,11.8,10.5,9.6,9.0,101070.0,0.0
1,2013-10-14,966.463,982.9013333333332,7.0,0.2,38.0,13.9,10.3,8.7,2.4,100740.0,0.0
1,2013-10-15,904.108,962.692,5.0,3.4,78.0,15.9,10.9,7.9,0.2,101080.0,0.0
1,2013-10-16,937.306,954.4356666666666,5.0,1.8,60.0,18.7,10.7,5.4,4.8,101020.0,0.0
1,2013-10-17,899.946,952.772,4.0,6.4,101.0,17.9,13.9,9.0,0.0,101360.0,0.0
1,2013-10-18,878.572,929.3083333333332,5.0,0.2,36.0,18.5,14.3,10.6,1.0,101370.0,0.0
1,2013-10-19,912.0,958.0293333333332,5.0,0.5,41.0,17.4,15.6,12.6,5.6,100540.0,0.0
1,2013-10-20,955.62,980.426,6.0,3.3,71.0,18.2,14.9,12.4,7.0,100530.0,0.0
1,2013-10-21,897.83,1023.111,7.0,0.0,28.0,18.4,15.2,12.2,1.2,100570.0,0.0
1,2013-10-22,849.725,1022.6406666666666,7.0,0.0,27.0,17.8,16.9,15.3,6.8,99710.0,0.0
1,2013-10-23,842.129,1011.924,4.0,5.4,85.0,17.7,15.6,13.4,0.0,99930.0,0.0
1,2013-10-24,904.477,1013.3843333333332,4.0,7.3,97.0,18.8,12.1,6.4,1.8,101330.0,0.0
1,2013-10-25,918.041,1034.5943333333332,6.0,2.0,54.0,17.7,15.4,11.9,0.2,100500.0,0.0
1,2013-10-26,971.39,1079.1996666666664,4.0,1.1,44.0,16.9,16.1,14.4,4.0,100420.0,0.0
1,2013-10-27,1016.445,1080.0156666666664,5.0,4.9,77.0,15.2,14.0,11.0,23.5,99650.0,0.0
1,2013-10-28,973.006,1032.6786666666665,6.0,3.9,68.0,13.1,13.3,11.3,2.5,99250.0,0.0
1,2013-10-29,959.253,993.239,1.0,6.5,85.0,14.5,10.3,7.5,0.0,101060.0,0.0
1,2013-10-30,955.817,998.9913333333332,3.0,6.2,82.0,13.3,9.0,3.5,1.0,102010.0,0.0
1,2013-10-31,948.237,1031.0506666666668,7.0,0.0,23.0,15.0,10.7,8.1,0.2,101650.0,0.0
1,2013-11-01,954.262,1063.6876666666667,7.0,0.0,23.0,15.8,13.2,11.4,0.6,100890.0,0.0
1,2013-11-02,885.426,1078.051,5.0,3.7,62.0,12.6,13.0,10.2,0.0,99860.0,0.0
1,2013-11-03,1034.4,1095.66,3.0,6.3,78.0,10.8,10.0,7.4,15.0,99870.0,0.0
1,2013-11-04,1021.452,1088.454,3.0,7.4,83.0,13.0,8.4,5.9,5.0,99190.0,0.0
1,2013-11-05,1013.481,1108.3833333333332,7.0,1.0,36.0,15.7,8.6,4.2,2.0,99480.0,0.0
1,2013-11-06,1032.989,1115.0716666666667,8.0,0.0,21.0,11.2,12.5,9.3,3.2,99950.0,0.0
1,2013-11-07,989.302,1130.4153333333334,5.0,0.6,31.0,11.4,10.2,9.2,0.0,100640.0,0.0
1,2013-11-08,1017.862,1128.4346666666668,3.0,0.2,25.0,8.2,8.3,5.1,8.8,100560.0,0.0
1,2013-11-09,1096.619,1140.9,4.0,0.2,25.0,10.2,6.0,3.7,5.6,100610.0,0.0
1,2013-11-10,1123.118,1141.618333333333,2.0,7.9,79.0,13.1,7.3,4.4,1.0,101590.0,0.0
1,2013-11-11,1020.31,1130.291,7.0,0.0,19.0,12.8,7.4,1.6,2.8,102240.0,0.0
1,2013-11-12,954.608,1107.8316666666667,4.0,1.4,36.0,10.8,11.2,9.6,0.2,102630.0,0.0
1,2013-11-13,1004.799,1073.5793333333331,2.0,6.6,69.0,9.7,6.1,1.3,0.4,103210.0,0.0
1,2013-11-14,1037.567,1047.371666666667,2.0,4.5,57.0,10.0,7.0,4.2,0.0,102400.0,0.0
1,2013-11-15,1050.786,1029.9126666666666,1.0,6.4,66.0,10.0,6.7,3.4,0.0,103290.0,0.0
1,2013-11-16,1102.71,1071.4596666666666,3.0,5.4,60.0,9.7,5.2,0.3,0.0,103200.0,0.0
1,2013-11-17,1080.657,1098.09,8.0,0.0,17.0,9.6,6.2,2.7,0.4,102430.0,0.0
1,2013-11-18,1103.613,1109.4253333333334,8.0,0.0,17.0,6.4,8.8,7.9,0.2,101100.0,0.0
1,2013-11-19,1081.092,1087.6329999999998,1.0,7.1,66.0,7.6,4.4,2.3,0.2,101400.0,0.0
1,2013-11-20,1140.445,1089.436,5.0,1.7,35.0,8.3,2.4,-2.9,4.2,100410.0,0.0
1,2013-11-21,1123.678,1089.0356666666669,4.0,2.1,37.0,8.2,5.8,3.3,0.0,100450.0,0.0
1,2013-11-22,1127.123,1085.937,2.0,4.3,50.0,8.1,5.8,3.3,0.0,101790.0,0.0
1,2013-11-23,1134.503,1087.1406666666664,4.0,5.4,55.0,8.2,5.2,2.3,0.0,102440.0,0.0
1,2013-11-24,1161.074,1093.0263333333332,7.0,0.0,16.0,7.5,6.0,3.8,0.0,103070.0,0.0
1,2013-11-25,1129.278,1105.1923333333332,7.0,1.1,28.0,8.2,5.8,4.0,0.0,103780.0,0.0
1,2013-11-26,1100.521,1111.0783333333331,5.0,5.5,53.0,10.9,4.4,0.6,0.2,103890.0,0.0
1,2013-11-27,1093.696,1123.9529999999995,8.0,0.0,15.0,10.3,6.6,2.2,0.0,103400.0,0.0
1,2013-11-28,1026.521,1121.9226666666664,8.0,0.0,15.0,10.4,8.8,7.2,0.0,103470.0,0.0
1,2013-11-29,1021.898,1130.8506666666665,6.0,0.0,15.0,9.0,8.9,7.4,0.2,102690.0,0.0
1,2013-11-30,1041.319,1147.367,4.0,1.6,30.0,9.7,7.2,5.3,0.0,102760.0,0.0
1,2013-12-01,1151.162,1159.2146666666663,6.0,0.2,17.0,9.7,5.3,0.8,0.0,103300.0,0.0
1,2013-12-02,1101.789,1152.564,8.0,0.0,13.0,7.7,7.7,5.7,0.0,103400.0,0.0
1,2013-12-03,1075.325,1134.3199999999997,8.0,0.0,13.0,8.9,6.8,5.9,0.0,102970.0,0.0
1,2013-12-04,1085.785,1129.121666666667,5.0,0.0,13.0,10.6,7.0,5.1,0.2,102940.0,0.0
1,2013-12-05,1107.198,1154.4506666666666,3.0,0.4,18.0,8.8,5.1,-0.5,0.4,102400.0,0.0
1,2013-12-06,1074.124,1172.311333333333,3.0,5.1,45.0,9.4,5.1,1.4,0.0,102780.0,0.0
1,2013-12-07,1076.489,1191.1143333333332,7.0,0.0,13.0,12.0,6.2,3.0,0.0,102670.0,0.0
1,2013-12-08,1110.809,1173.2116666666666,2.0,3.2,35.0,11.3,8.0,4.0,0.2,102550.0,0.0
1,2013-12-09,1091.781,1165.6406666666664,0.0,5.3,45.0,9.6,8.1,4.8,0.2,102890.0,0.0
1,2013-12-10,1112.987,1198.063,3.0,0.9,21.0,5.5,4.9,0.1,0.4,103130.0,0.0
1,2013-12-11,1128.467,1226.2569999999998,0.0,2.4,30.0,11.2,3.1,0.7,0.2,102950.0,0.0
1,2013-12-12,1130.405,1233.5569999999998,3.0,0.8,21.0,12.6,4.9,-1.5,0.2,102480.0,0.0
1,2013-12-13,1106.896,1193.4866666666665,7.0,0.0,12.0,11.8,8.8,5.0,1.8,101960.0,0.0
1,2013-12-14,1155.251,1169.167333333333,3.0,2.0,28.0,12.7,7.7,3.5,1.2,102240.0,0.0
1,2013-12-15,1179.954,1165.497333333333,6.0,0.0,12.0,13.3,8.9,5.0,9.0,101910.0,0.0
1,2013-12-16,1142.439,1169.9413333333332,7.0,0.0,12.0,7.4,11.0,8.6,12.8,101660.0,0.0
1,2013-12-17,1135.299,1189.5896666666663,7.0,0.0,12.0,10.8,6.0,4.6,2.8,102170.0,0.0
1,2013-12-18,1125.222,1175.5736666666664,6.0,1.1,22.0,9.0,7.9,4.9,7.8,100770.0,0.0
1,2013-12-19,1126.844,1167.015333333333,3.0,5.1,42.0,11.1,7.0,4.9,3.8,100210.0,0.0
1,2013-12-20,1211.286,1140.3776666666663,2.0,5.4,43.0,12.1,6.6,2.1,2.6,101870.0,0.0
1,2013-12-21,1178.804,1177.4556666666665,7.0,0.0,12.0,10.1,8.2,4.2,6.4,101250.0,0.0
1,2013-12-22,1183.253,1171.8149999999998,2.0,3.2,34.0,11.9,8.7,7.2,0.2,100980.0,0.0
1,2013-12-23,1157.578,1152.349333333333,6.0,0.0,12.0,9.5,8.2,4.4,27.0,99830.0,0.0
1,2013-12-24,1156.091,1111.595,6.6,0.56,29.2,12.02,9.059999999999999,6.56,2.12,100920.0,0.0
1,2013-12-25,1280.52,1090.157333333333,4.8,1.5,23.0,10.4,6.540000000000001,3.2600000000000002,1.0,102212.0,0.0
1,2013-12-26,1242.16,1098.091333333333,6.0,1.0,22.0,10.8,6.7,2.1,2.4,99510.0,0.0
1,2013-12-27,1177.991,1106.4683333333332,6.0,1.72,41.2,10.94,6.56,2.6599999999999997,2.3200000000000003,101804.0,0.0
1,2013-12-28,1160.309,1172.3559999999998,2.0,4.5,40.0,10.5,6.3,3.7,0.0,99750.0,0.0
1,2013-12-29,1169.202,1175.7146666666663,1.0,6.3,48.0,10.5,5.1,-0.3,0.4,101490.0,0.0
1,2013-12-30,1166.981,1178.0893333333331,4.0,1.7,27.0,10.9,6.4,2.2,6.0,101070.0,0.0
1,2013-12-31,1173.641,1127.3656666666666,5.0,0.0,13.0,11.4,8.0,5.1,4.8,100410.0,0.0
1,2014-01-01,1228.147,1116.4773333333333,6.0,0.0,13.0,11.1,8.5,5.6,13.8,99300.0,0.0
1,2014-01-02,1124.933,1107.3316666666665,4.0,5.2,45.0,10.7,8.6,6.1,4.8,99330.0,0.0
1,2014-01-03,1147.966,1113.0459999999998,3.0,2.9,34.0,9.5,8.6,6.5,12.0,99440.0,0.0
1,2014-01-04,1148.234,1119.2209999999998,6.0,0.0,13.0,12.5,7.4,5.3,3.4,99360.0,0.0
1,2014-01-05,1236.167,1117.312,4.0,1.0,23.0,12.6,6.6,0.7,9.6,100010.0,0.0
1,2014-01-06,1131.044,1117.8073333333332,5.0,1.2,25.0,11.8,7.7,2.7,9.6,99450.0,0.0
1,2014-01-07,1089.837,1111.323,4.0,1.4,26.0,12.0,10.5,9.1,5.2,100300.0,0.0
1,2014-01-08,1113.904,1096.1553333333334,4.0,0.9,23.0,9.1,9.4,6.7,3.6,101190.0,0.0
1,2014-01-09,1066.731,1073.022333333333,4.0,3.3,38.0,10.9,8.7,8.3,0.0,100640.0,0.0
1,2014-01-10,1113.639,1070.8069999999998,3.0,3.9,41.0,9.2,6.6,2.3,1.8,101430.0,0.0
1,2014-01-11,1139.035,1146.421333333333,3.0,6.7,55.0,9.9,6.8,4.3,0.0,101860.0,0.0
1,2014-01-12,1264.394,1183.5269999999998,4.0,1.9,31.0,9.7,4.1,-1.8,2.4,101650.0,0.0
1,2014-01-13,1123.715,1195.3376666666666,2.0,3.5,41.0,10.2,5.9,2.1,4.8,100500.0,0.0
1,2014-01-14,1146.159,1151.6336666666666,5.0,5.7,52.0,11.3,5.4,0.5,4.6,100440.0,0.0
1,2014-01-15,1112.223,1124.2986666666663,7.0,0.0,15.0,10.6,6.3,1.3,2.8,99840.0,0.0
1,2014-01-16,1091.05,1137.121,5.0,2.6,37.0,9.2,9.0,7.4,11.6,99040.0,0.0
1,2014-01-17,1118.722,1138.678,5.0,1.9,33.0,10.7,7.9,6.5,7.2,99060.0,0.0
