group,Date,KWH,Next_3_Days_Energy_Total
23,2012-12-01,1189.613,1139.4293333333333
23,2012-12-02,1261.273,1084.7756666666667
23,2012-12-03,1082.539,1091.0026666666668
23,2012-12-04,1074.476,1098.281
23,2012-12-05,1097.312,1094.6353333333334
23,2012-12-06,1101.22,1099.1026666666667
23,2012-12-07,1096.311,1072.0496666666668
23,2012-12-08,1086.375,1042.5646666666669
23,2012-12-09,1114.622,1057.1563333333334
23,2012-12-10,1015.152,1097.3190000000002
23,2012-12-11,997.92,1162.26
23,2012-12-12,1158.397,1134.558
23,2012-12-13,1135.64,1116.974
23,2012-12-14,1192.743,1062.904
23,2012-12-15,1075.291,1050.9666666666665
23,2012-12-16,1082.888,1036.1163333333334
23,2012-12-17,1030.533,1049.579
23,2012-12-18,1039.479,1044.2659999999998
23,2012-12-19,1038.337,1072.8766666666668
23,2012-12-20,1070.921,1074.7176666666667
23,2012-12-21,1023.54,1076.6696666666667
23,2012-12-22,1124.169,1066.7836666666667
23,2012-12-23,1076.444,1056.6556666666668
23,2012-12-24,1029.396,1052.3016666666665
23,2012-12-25,1094.511,1012.0326666666666
23,2012-12-26,1046.06,993.2313333333333
23,2012-12-27,1016.3340000000001,990.3456666666666
23,2012-12-28,973.704,1005.3116666666666
23,2012-12-29,989.656,1024.51
23,2012-12-30,1007.677,1031.042333333333
23,2012-12-31,1018.602,1003.8036666666667
23,2013-01-01,1047.251,958.7663333333334
23,2013-01-02,1027.274,955.5423333333333
23,2013-01-03,936.886,991.52
23,2013-01-04,912.139,1006.6956666666666
23,2013-01-05,1017.602,985.2033333333334
23,2013-01-06,1044.819,952.901
23,2013-01-07,957.666,979.7103333333333
23,2013-01-08,953.125,988.4196666666667
23,2013-01-09,947.912,1041.514
23,2013-01-10,1038.094,1084.7593333333332
23,2013-01-11,979.253,1130.041
23,2013-01-12,1107.195,1125.0383333333332
23,2013-01-13,1167.83,1106.3366666666666
23,2013-01-14,1115.098,1103.3036666666667
23,2013-01-15,1092.187,1128.3883333333333
23,2013-01-16,1111.725,1154.3586666666667
23,2013-01-17,1105.999,1186.4986666666666
23,2013-01-18,1167.441,1198.2
23,2013-01-19,1189.636,1187.286
23,2013-01-20,1202.419,1176.7243333333333
23,2013-01-21,1202.545,1167.783333333333
23,2013-01-22,1156.894,1182.4706666666666
23,2013-01-23,1170.734,1154.5506666666668
23,2013-01-24,1175.722,1139.6670000000001
23,2013-01-25,1200.956,1109.9766666666667
23,2013-01-26,1086.974,1089.428
23,2013-01-27,1131.071,1036.6643333333332
23,2013-01-28,1111.885,988.9166666666666
23,2013-01-29,1025.328,975.1233333333333
23,2013-01-30,972.78,1006.4219999999999
23,2013-01-31,968.642,1062.6503333333333
23,2013-02-01,983.948,1079.6696666666667
23,2013-02-02,1066.676,1072.2969999999998
23,2013-02-03,1137.327,1037.7649999999999
23,2013-02-04,1035.006,1042.0896666666665
23,2013-02-05,1044.558,1057.8343333333332
23,2013-02-06,1033.731,1083.1209999999999
23,2013-02-07,1047.98,1129.2073333333333
23,2013-02-08,1091.792,1146.379
23,2013-02-09,1109.591,1151.1899999999998
23,2013-02-10,1186.239,1122.3786666666667
23,2013-02-11,1143.307,1093.5253333333333
23,2013-02-12,1124.024,1042.0756666666666
23,2013-02-13,1099.805,1009.0453333333331
23,2013-02-14,1056.747,1012.9903333333332
23,2013-02-15,969.675,1006.3686666666666
23,2013-02-16,1000.7139999999999,990.677
23,2013-02-17,1068.582,991.003
23,2013-02-18,949.8100000000001,1042.6719999999998
23,2013-02-19,953.639,1103.3016666666665
23,2013-02-20,1069.56,1116.6553333333334
23,2013-02-21,1104.817,1152.8146666666667
23,2013-02-22,1135.528,1158.4393333333335
23,2013-02-23,1109.621,1135.5646666666669
23,2013-02-24,1213.295,1071.361
23,2013-02-25,1152.402,1026.0199999999998
23,2013-02-26,1040.997,1013.2623333333332
23,2013-02-27,1020.684,1027.2446666666667
23,2013-02-28,1016.379,1051.5266666666666
23,2013-03-01,1002.724,1057.4813333333332
23,2013-03-02,1062.631,1020.7313333333332
23,2013-03-03,1089.225,961.5473333333333
23,2013-03-04,1020.588,936.4763333333332
23,2013-03-05,952.381,936.4540000000001
23,2013-03-06,911.673,971.5246666666666
23,2013-03-07,945.375,1035.0783333333331
23,2013-03-08,952.314,1103.4053333333334
23,2013-03-09,1016.885,1143.7116666666668
23,2013-03-10,1136.036,1125.135
23,2013-03-11,1157.295,1086.2373333333333
23,2013-03-12,1137.804,1041.1536666666666
23,2013-03-13,1080.306,1067.463
23,2013-03-14,1040.602,1089.0606666666665
23,2013-03-15,1002.553,1095.6096666666665
23,2013-03-16,1159.234,1044.8773333333331
23,2013-03-17,1105.395,1014.1203333333333
23,2013-03-18,1022.2,1005.8076666666666
23,2013-03-19,1007.037,1010.466
23,2013-03-20,1013.124,1074.4356666666665
23,2013-03-21,997.2620000000001,1205.811
23,2013-03-22,1021.0120000000001,1241.600333333333
23,2013-03-23,1205.033,1207.3583333333333
23,2013-03-24,1391.388,1090.0993333333333
23,2013-03-25,1128.38,1027.7856666666664
23,2013-03-26,1102.307,1003.0896666666666
23,2013-03-27,1039.611,1024.0433333333333
23,2013-03-28,941.439,1034.2536666666667
23,2013-03-29,1028.219,1027.64
23,2013-03-30,1102.472,976.5846666666666
23,2013-03-31,972.07,984.2063333333332
23,2013-04-01,1008.378,984.942
23,2013-04-02,949.306,987.1303333333332
23,2013-04-03,994.9350000000001,972.1206666666667
23,2013-04-04,1010.585,936.1943333333332
23,2013-04-05,955.871,905.8626666666665
23,2013-04-06,949.906,897.945
23,2013-04-07,902.806,879.4216666666666
23,2013-04-08,864.876,891.4553333333333
23,2013-04-09,926.153,876.2069999999999
23,2013-04-10,847.236,885.8863333333333
23,2013-04-11,900.977,887.799
23,2013-04-12,880.408,866.0246666666667
23,2013-04-13,876.274,837.069
23,2013-04-14,906.715,799.1333333333332
23,2013-04-15,815.085,797.0706666666665
23,2013-04-16,789.407,802.055
23,2013-04-17,792.908,819.1593333333334
23,2013-04-18,808.897,845.8046666666665
23,2013-04-19,804.36,859.3876666666665
23,2013-04-20,844.221,841.9806666666665
23,2013-04-21,888.833,788.8656666666666
23,2013-04-22,845.109,764.4823333333334
23,2013-04-23,792.0,757.7803333333333
23,2013-04-24,729.4879999999999,789.4213333333332
23,2013-04-25,771.9590000000001,814.6076666666667
23,2013-04-26,771.894,823.1803333333332
23,2013-04-27,824.411,822.4046666666665
23,2013-04-28,847.518,781.4276666666665
23,2013-04-29,797.612,752.0649999999999
23,2013-04-30,822.084,715.1383333333333
23,2013-05-01,724.587,737.9079999999999
23,2013-05-02,709.524,760.8436666666666
23,2013-05-03,711.304,774.9093333333332
23,2013-05-04,792.896,754.7046666666666
23,2013-05-05,778.331,733.3933333333333
23,2013-05-06,753.501,721.4746666666666
23,2013-05-07,732.282,705.3609999999999
23,2013-05-08,714.397,733.003
23,2013-05-09,717.745,777.8649999999999
23,2013-05-10,683.941,801.7163333333332
23,2013-05-11,797.323,790.732
23,2013-05-12,852.331,774.5996666666665
23,2013-05-13,755.495,781.1126666666665
23,2013-05-14,764.37,795.092
23,2013-05-15,803.934,804.2589999999999
23,2013-05-16,775.034,830.9943333333332
23,2013-05-17,806.308,835.6346666666667
23,2013-05-18,831.4350000000001,809.773
23,2013-05-19,855.24,780.179
23,2013-05-20,820.229,759.0236666666666
23,2013-05-21,753.85,783.0403333333333
23,2013-05-22,766.458,792.2339999999999
23,2013-05-23,756.763,779.311
23,2013-05-24,825.9,745.3979999999998
23,2013-05-25,794.039,723.3763333333333
23,2013-05-26,717.994,746.2123333333333
23,2013-05-27,724.161,761.208
23,2013-05-28,727.974,761.8193333333332
23,2013-05-29,786.502,760.2313333333332
23,2013-05-30,769.148,761.6919999999999
23,2013-05-31,729.808,755.8789999999999
23,2013-06-01,781.7379999999999,732.0869999999999
23,2013-06-02,773.53,715.4793333333332
23,2013-06-03,712.369,712.8349999999999
23,2013-06-04,710.362,706.1569999999998
23,2013-06-05,723.707,705.747
23,2013-06-06,704.436,736.2599999999999
23,2013-06-07,690.328,751.0993333333332
23,2013-06-08,722.477,760.5743333333334
23,2013-06-09,795.975,750.9663333333333
23,2013-06-10,734.846,753.2226666666666
23,2013-06-11,750.902,736.8916666666665
23,2013-06-12,767.151,746.4453333333332
23,2013-06-13,741.615,755.6813333333333
23,2013-06-14,701.909,760.6459999999998
23,2013-06-15,795.812,735.9393333333333
23,2013-06-16,769.323,725.6963333333333
23,2013-06-17,716.803,728.349
23,2013-06-18,721.692,724.7956666666665
23,2013-06-19,738.594,713.82
23,2013-06-20,724.761,742.6183333333333
23,2013-06-21,711.032,740.8679999999999
23,2013-06-22,705.667,736.5753333333332
23,2013-06-23,811.156,690.3623333333334
23,2013-06-24,705.781,687.634
23,2013-06-25,692.789,690.8459999999999
23,2013-06-26,672.517,703.7923333333333
23,2013-06-27,697.596,722.9753333333333
23,2013-06-28,702.425,726.8119999999999
23,2013-06-29,711.356,719.5343333333334
23,2013-06-30,755.145,697.0906666666666
23,2013-07-01,713.935,698.7323333333334
23,2013-07-02,689.523,699.3673333333332
23,2013-07-03,687.814,714.844
23,2013-07-04,718.86,738.0636666666666
23,2013-07-05,691.428,756.5576666666666
23,2013-07-06,734.244,734.503
23,2013-07-07,788.519,692.2829999999999
23,2013-07-08,746.91,662.5476666666667
23,2013-07-09,668.08,662.3939999999999
23,2013-07-10,661.859,666.3503333333333
23,2013-07-11,657.704,678.7096666666665
23,2013-07-12,667.619,679.5673333333333
23,2013-07-13,673.728,678.4599999999999
23,2013-07-14,694.782,673.5883333333333
23,2013-07-15,670.192,676.0006666666666
23,2013-07-16,670.406,664.6413333333333
23,2013-07-17,680.167,665.8653333333332
23,2013-07-18,677.429,665.2193333333333
23,2013-07-19,636.328,682.8063333333333
23,2013-07-20,683.839,678.356
23,2013-07-21,675.491,672.9406666666665
23,2013-07-22,689.089,683.7483333333333
23,2013-07-23,670.488,689.1263333333333
23,2013-07-24,659.245,712.8643333333333
23,2013-07-25,721.5120000000001,707.0206666666667
23,2013-07-26,686.622,709.3263333333333
23,2013-07-27,730.459,698.016
23,2013-07-28,703.981,694.8123333333333
23,2013-07-29,693.539,699.7913333333332
23,2013-07-30,696.528,699.4256666666666
23,2013-07-31,694.37,690.552
23,2013-08-01,708.476,699.6606666666667
23,2013-08-02,695.431,691.8226666666666
23,2013-08-03,667.749,703.4933333333332
23,2013-08-04,735.802,681.1883333333332
23,2013-08-05,671.917,681.5833333333333
23,2013-08-06,702.761,669.6519999999999
23,2013-08-07,668.8870000000001,669.2739999999999
23,2013-08-08,673.102,680.978
23,2013-08-09,666.967,683.2136666666665
23,2013-08-10,667.753,692.8723333333332
23,2013-08-11,708.214,697.3623333333334
23,2013-08-12,673.674,694.0806666666666
23,2013-08-13,696.729,683.9149999999998
23,2013-08-14,721.684,665.5313333333332
23,2013-08-15,663.829,674.4423333333333
23,2013-08-16,666.232,668.761
23,2013-08-17,666.533,659.8343333333332
23,2013-08-18,690.562,648.6266666666667
23,2013-08-19,649.188,650.0246666666666
23,2013-08-20,639.753,653.4883333333332
23,2013-08-21,656.939,678.0043333333332
23,2013-08-22,653.382,687.2233333333334
23,2013-08-23,650.144,704.043
23,2013-08-24,730.487,685.8726666666666
23,2013-08-25,681.039,681.4213333333332
23,2013-08-26,700.6030000000001,662.7083333333333
23,2013-08-27,675.976,664.503
23,2013-08-28,667.685,683.3083333333334
23,2013-08-29,644.464,706.6759999999999
23,2013-08-30,681.36,713.8283333333333
23,2013-08-31,724.101,685.0416666666666
23,2013-09-01,714.567,683.2676666666666
23,2013-09-02,702.817,681.8883333333332
23,2013-09-03,637.741,695.8523333333333
23,2013-09-04,709.245,695.8126666666667
23,2013-09-05,698.679,708.076
23,2013-09-06,679.633,713.3156666666665
23,2013-09-07,709.126,714.8759999999999
23,2013-09-08,735.469,706.7543333333333
23,2013-09-09,695.352,705.2043333333332
23,2013-09-10,713.807,710.0229999999998
23,2013-09-11,711.104,750.0516666666666
23,2013-09-12,690.702,801.6563333333332
23,2013-09-13,728.263,801.2696666666666
23,2013-09-14,831.1899999999999,785.9249999999998
23,2013-09-15,845.516,751.2326666666664
23,2013-09-16,727.103,769.3403333333332
23,2013-09-17,785.156,761.3303333333332
23,2013-09-18,741.439,783.9653333333332
23,2013-09-19,781.426,797.4609999999999
23,2013-09-20,761.126,789.7743333333333
23,2013-09-21,809.344,751.6286666666665
23,2013-09-22,821.913,708.9356666666666
23,2013-09-23,738.066,698.677
23,2013-09-24,694.907,697.2713333333332
23,2013-09-25,693.8340000000001,713.5763333333333
23,2013-09-26,707.29,748.186
23,2013-09-27,690.69,768.7686666666665
23,2013-09-28,742.749,769.88
23,2013-09-29,811.119,736.7526666666666
23,2013-09-30,752.438,729.1549999999999
23,2013-10-01,746.083,725.208
23,2013-10-02,711.737,763.9893333333333
23,2013-10-03,729.645,783.7513333333333
23,2013-10-04,734.242,786.65
23,2013-10-05,828.081,740.1379999999999
23,2013-10-06,788.931,711.1223333333332
23,2013-10-07,742.938,712.6593333333332
23,2013-10-08,688.545,748.8913333333331
23,2013-10-09,701.884,774.034
23,2013-10-10,747.549,842.2283333333331
23,2013-10-11,797.241,843.0059999999999
23,2013-10-12,777.312,859.5713333333333
23,2013-10-13,952.1320000000001,805.7506666666665
23,2013-10-14,799.574,797.7563333333333
23,2013-10-15,827.008,776.034
23,2013-10-16,790.67,779.4226666666667
23,2013-10-17,775.591,798.9963333333334
23,2013-10-18,761.841,813.6736666666666
23,2013-10-19,800.836,806.2446666666666
23,2013-10-20,834.312,773.3543333333333
23,2013-10-21,805.873,757.4703333333333
23,2013-10-22,778.549,751.1376666666666
23,2013-10-23,735.641,778.6463333333332
23,2013-10-24,758.221,817.7336666666666
23,2013-10-25,759.551,821.0183333333333
23,2013-10-26,818.167,810.3423333333332
23,2013-10-27,875.483,766.0886666666665
23,2013-10-28,769.405,757.1403333333333
23,2013-10-29,786.139,737.2886666666665
23,2013-10-30,742.722,776.4429999999999
23,2013-10-31,742.56,834.9206666666665
23,2013-11-01,726.584,857.6429999999999
23,2013-11-02,860.1850000000001,853.1536666666666
23,2013-11-03,917.9929999999999,806.6103333333334
23,2013-11-04,794.751,797.9009999999998
23,2013-11-05,846.717,782.0866666666666
23,2013-11-06,778.363,824.4353333333332
23,2013-11-07,768.623,889.2506666666665
23,2013-11-08,799.274,911.1629999999999
23,2013-11-09,905.409,884.1413333333334
23,2013-11-10,963.069,843.6503333333334
23,2013-11-11,865.011,841.5113333333333
23,2013-11-12,824.344,851.4433333333333
23,2013-11-13,841.596,888.2336666666666
23,2013-11-14,858.594,922.2719999999999
23,2013-11-15,854.14,925.866
23,2013-11-16,951.967,909.5156666666666
23,2013-11-17,960.709,912.2816666666666
23,2013-11-18,864.922,943.1709999999999
23,2013-11-19,902.9159999999999,946.4393333333333
23,2013-11-20,969.007,951.3626666666665
23,2013-11-21,957.59,961.9326666666666
23,2013-11-22,912.721,971.7156666666666
23,2013-11-23,983.777,949.1569999999998
23,2013-11-24,989.3,921.4313333333333
23,2013-11-25,942.07,906.3963333333332
23,2013-11-26,916.101,902.5349999999999
23,2013-11-27,906.1229999999999,916.2153333333332
23,2013-11-28,896.965,964.7346666666666
23,2013-11-29,904.517,965.0859999999999
23,2013-11-30,947.164,945.7286666666665
23,2013-12-01,1042.523,898.3159999999999
23,2013-12-02,905.571,892.6466666666666
23,2013-12-03,889.092,904.6619999999999
23,2013-12-04,900.285,916.181
23,2013-12-05,888.563,948.3040000000001
23,2013-12-06,925.138,941.8703333333333
23,2013-12-07,934.842,927.9253333333332
23,2013-12-08,984.932,898.0316666666666
23,2013-12-09,905.837,895.282
23,2013-12-10,893.007,901.6573333333332
23,2013-12-11,895.251,922.009
23,2013-12-12,897.588,977.0273333333333
23,2013-12-13,912.133,973.958
23,2013-12-14,956.306,960.5006666666667
23,2013-12-15,1062.643,889.9153333333334
23,2013-12-16,902.925,888.2913333333332
23,2013-12-17,915.934,873.0196666666667
23,2013-12-18,850.8870000000001,908.7403333333333
23,2013-12-19,898.053,923.7773333333333
23,2013-12-20,870.119,954.9609999999999
23,2013-12-21,958.049,952.34
23,2013-12-22,943.164,957.4776666666667
23,2013-12-23,963.67,929.1536666666667
23,2013-12-24,950.186,932.7236666666666
23,2013-12-25,958.577,927.6733333333333
23,2013-12-26,878.698,951.3866666666667
23,2013-12-27,960.896,941.5210000000001
23,2013-12-28,943.4259999999999,937.552
23,2013-12-29,949.838,932.1790000000001
23,2013-12-30,931.299,923.7193333333333
23,2013-12-31,931.519,932.916
23,2014-01-01,933.719,953.3560000000001
23,2014-01-02,905.92,996.6216666666666
23,2014-01-03,959.109,977.3906666666667
23,2014-01-04,995.039,946.8883333333333
23,2014-01-05,1035.717,882.9913333333334
23,2014-01-06,901.416,871.2796666666667
23,2014-01-07,903.532,870.8936666666667
23,2014-01-08,844.026,918.3903333333334
23,2014-01-09,866.281,975.0230000000001
23,2014-01-10,902.374,971.0279999999999
23,2014-01-11,986.516,953.7446666666668
23,2014-01-12,1036.179,905.6323333333333
23,2014-01-13,890.389,900.0253333333334
23,2014-01-14,934.666,888.442
23,2014-01-15,891.842,917.6059999999999
23,2014-01-16,873.568,900.7723333333333
23,2014-01-17,899.916,923.0799999999999
23,2014-01-18,979.334,902.8723333333334
23,2014-01-19,823.067,929.2120000000001
23,2014-01-20,966.839,927.1043333333333
23,2014-01-21,918.711,933.1909999999999
23,2014-01-22,902.086,967.5113333333334
23,2014-01-23,960.516,1020.9216666666666
23,2014-01-24,936.971,1018.4343333333333
23,2014-01-25,1005.047,1004.8083333333333
23,2014-01-26,1120.747,955.6983333333334
23,2014-01-27,929.509,950.4066666666668
23,2014-01-28,964.169,959.7336666666666
23,2014-01-29,973.417,979.5810000000001
23,2014-01-30,913.634,1015.1903333333333
23,2014-01-31,992.15,981.518
23,2014-02-01,1032.959,931.3870000000001
23,2014-02-02,1020.462,889.1126666666668
23,2014-02-03,891.133,903.7273333333334
23,2014-02-04,882.566,902.9346666666667
23,2014-02-05,893.639,929.2976666666667
23,2014-02-06,934.977,951.9136666666667
23,2014-02-07,880.188,955.629
23,2014-02-08,972.728,948.2546666666667
23,2014-02-09,1002.825,932.6010000000001
23,2014-02-10,891.3340000000001,937.314
23,2014-02-11,950.605,931.2280000000001
23,2014-02-12,955.864,943.306
23,2014-02-13,905.473,957.5646666666668
23,2014-02-14,932.347,946.1093333333334
23,2014-02-15,992.098,899.5226666666667
23,2014-02-16,948.249,856.0873333333334
23,2014-02-17,897.981,844.3053333333334
23,2014-02-18,852.338,858.3206666666669
23,2014-02-19,817.943,879.1773333333334
24,2012-09-28,886.305,939.799
24,2012-09-29,896.3149999999999,935.8196666666666
24,2012-09-30,995.359,901.9446666666666
24,2012-10-01,927.723,884.1603333333334
24,2012-10-02,884.377,897.4230000000001
24,2012-10-03,893.734,915.3746666666666
24,2012-10-04,874.37,967.2596666666668
24,2012-10-05,924.165,975.4090000000001
24,2012-10-06,947.589,968.7156666666666
24,2012-10-07,1030.025,941.2626666666666
24,2012-10-08,948.613,953.402
24,2012-10-09,927.509,950.1483333333334
24,2012-10-10,947.666,943.6929999999999
24,2012-10-11,985.031,943.1086666666666
24,2012-10-12,917.748,966.3756666666667
24,2012-10-13,928.3,985.2796666666667
24,2012-10-14,983.278,977.4253333333332
24,2012-10-15,987.549,960.9926666666667
24,2012-10-16,985.0120000000001,958.5023333333334
24,2012-10-17,959.715,960.1233333333333
24,2012-10-18,938.251,987.4556666666667
24,2012-10-19,977.541,989.826
24,2012-10-20,964.578,986.7713333333332
24,2012-10-21,1020.2479999999999,964.5446666666667
24,2012-10-22,984.652,956.1006666666666
24,2012-10-23,955.414,967.0463333333333
24,2012-10-24,953.568,1002.5086666666666
24,2012-10-25,959.32,1076.6009999999999
24,2012-10-26,988.251,1083.7193333333332
24,2012-10-27,1059.955,1058.224
24,2012-10-28,1181.597,999.4110000000001
24,2012-10-29,1009.606,980.0706666666666
24,2012-10-30,983.4689999999999,1012.6139999999999
24,2012-10-31,1005.158,1048.8213333333333
24,2012-11-01,951.585,1123.085
24,2012-11-02,1081.099,1108.634
24,2012-11-03,1113.78,1096.5123333333333
24,2012-11-04,1174.376,1042.0486666666666
24,2012-11-05,1037.746,1043.6553333333334
24,2012-11-06,1077.415,1024.9063333333336
24,2012-11-07,1010.985,1042.9926666666668
24,2012-11-08,1042.566,1081.7426666666668
24,2012-11-09,1021.168,1072.6033333333332
24,2012-11-10,1065.244,1044.093
24,2012-11-11,1158.816,986.6286666666666
24,2012-11-12,993.75,993.651
24,2012-11-13,979.713,1008.1196666666666
24,2012-11-14,986.423,1042.293
24,2012-11-15,1014.817,1082.5836666666667
24,2012-11-16,1023.119,1088.082
24,2012-11-17,1088.943,1068.0153333333335
24,2012-11-18,1135.689,1022.5213333333332
24,2012-11-19,1039.614,993.768
24,2012-11-20,1028.743,971.3803333333335
24,2012-11-21,999.207,996.7080000000002
24,2012-11-22,953.354,1045.5926666666667
24,2012-11-23,961.58,1065.6936666666668
24,2012-11-24,1075.19,1058.1063333333334
24,2012-11-25,1100.008,1042.648666666667
24,2012-11-26,1021.883,1067.9303333333335
24,2012-11-27,1052.428,1070.304666666667
24,2012-11-28,1053.635,1117.7433333333336
24,2012-11-29,1097.728,1184.3666666666668
24,2012-11-30,1059.551,1223.7053333333333
24,2012-12-01,1195.951,1206.5573333333334
24,2012-12-02,1297.598,1153.6650000000002
24,2012-12-03,1177.567,1139.2326666666668
24,2012-12-04,1144.507,1135.2266666666667
24,2012-12-05,1138.921,1139.6293333333333
24,2012-12-06,1134.27,1146.5600000000002
24,2012-12-07,1132.489,1127.088
24,2012-12-08,1152.129,1090.5600000000002
24,2012-12-09,1155.062,1077.9313333333332
24,2012-12-10,1074.073,1128.2313333333334
24,2012-12-11,1042.545,1164.0296666666666
24,2012-12-12,1117.176,1158.2673333333335
24,2012-12-13,1224.973,1137.8263333333334
24,2012-12-14,1149.94,1121.4803333333336
24,2012-12-15,1099.8890000000001,1116.9906666666668
24,2012-12-16,1163.65,1111.067
24,2012-12-17,1100.902,1124.981
24,2012-12-18,1086.42,1113.604
24,2012-12-19,1145.879,1104.4076666666667
24,2012-12-20,1142.644,1085.2126666666666
24,2012-12-21,1052.289,1095.4246666666668
24,2012-12-22,1118.29,1091.2686666666668
24,2012-12-23,1085.059,1109.7576666666666
24,2012-12-24,1082.925,1099.813
24,2012-12-25,1105.8220000000001,1095.008
24,2012-12-26,1140.526,1078.95
24,2012-12-27,1053.0910000000001,1106.5216666666668
24,2012-12-28,1091.407,1104.9093333333333
24,2012-12-29,1092.352,1095.5113333333334
24,2012-12-30,1135.806,1083.3656666666666
24,2012-12-31,1086.57,1065.75
24,2013-01-01,1064.158,1051.7266666666667
24,2013-01-02,1099.369,1052.8526666666667
24,2013-01-03,1033.723,1082.048
24,2013-01-04,1022.088,1099.0743333333335
24,2013-01-05,1102.747,1075.531
24,2013-01-06,1121.309,1042.7813333333334
24,2013-01-07,1073.167,1041.8023333333333
24,2013-01-08,1032.117,1048.1456666666666
24,2013-01-09,1023.06,1084.5293333333334
24,2013-01-10,1070.23,1131.6863333333333
24,2013-01-11,1051.147,1167.6036666666666
24,2013-01-12,1132.211,1178.2976666666666
24,2013-01-13,1211.701,1174.7193333333335
24,2013-01-14,1158.899,1186.5876666666666
24,2013-01-15,1164.293,1212.9653333333333
24,2013-01-16,1200.9660000000001,1273.2016666666668
24,2013-01-17,1194.504,1364.4613333333334
24,2013-01-18,1243.426,1383.7526666666665
24,2013-01-19,1381.675,1323.0036666666667
24,2013-01-20,1468.283,1237.3716666666667
24,2013-01-21,1301.3,1202.4270000000004
24,2013-01-22,1199.428,1205.567
24,2013-01-23,1211.387,1193.1063333333334
24,2013-01-24,1196.4660000000001,1191.0563333333334
24,2013-01-25,1208.848,1174.499
24,2013-01-26,1174.005,1143.6996666666666
24,2013-01-27,1190.316,1067.9306666666669
24,2013-01-28,1159.176,1016.1566666666668
24,2013-01-29,1081.607,983.6443333333335
24,2013-01-30,963.009,1035.885
24,2013-01-31,1003.854,1105.1033333333335
24,2013-02-01,984.07,1127.0403333333334
24,2013-02-02,1119.731,1106.6853333333333
24,2013-02-03,1211.509,1069.3136666666667
24,2013-02-04,1049.881,1065.0869999999998
24,2013-02-05,1058.666,1049.4856666666667
24,2013-02-06,1099.394,1060.9883333333335
24,2013-02-07,1037.201,1103.147
24,2013-02-08,1011.862,1148.4086666666665
24,2013-02-09,1133.902,1132.3676666666668
24,2013-02-10,1163.677,1094.6746666666668
24,2013-02-11,1147.647,1058.7686666666668
24,2013-02-12,1085.779,1027.0263333333332
24,2013-02-13,1050.598,1021.6469999999999
24,2013-02-14,1039.929,1028.9363333333333
24,2013-02-15,990.552,1021.4843333333333
24,2013-02-16,1034.46,1014.4
24,2013-02-17,1061.797,999.1896666666665
24,2013-02-18,968.196,1074.07
24,2013-02-19,1013.207,1121.6576666666665
24,2013-02-20,1016.1659999999999,1194.4256666666668
24,2013-02-21,1192.837,1207.2023333333334
24,2013-02-22,1155.97,1188.9616666666664
24,2013-02-23,1234.47,1151.2569999999998
24,2013-02-24,1231.167,1082.3093333333334
24,2013-02-25,1101.248,1062.4316666666666
24,2013-02-26,1121.356,1031.5243333333335
24,2013-02-27,1024.324,1047.7146666666665
24,2013-02-28,1041.615,1069.627
24,2013-03-01,1028.634,1044.847
24,2013-03-02,1072.895,991.2303333333333
24,2013-03-03,1107.352,932.7733333333332
24,2013-03-04,954.294,929.2843333333334
24,2013-03-05,912.045,938.5003333333333
24,2013-03-06,931.981,989.8969999999999
24,2013-03-07,943.827,1083.7536666666665
24,2013-03-08,939.693,1150.3026666666665
24,2013-03-09,1086.171,1168.367
24,2013-03-10,1225.397,1106.1486666666667
24,2013-03-11,1139.34,1050.8029999999999
24,2013-03-12,1140.364,1011.4053333333333
24,2013-03-13,1038.742,1038.854
24,2013-03-14,973.303,1086.4046666666666
24,2013-03-15,1022.171,1081.0239999999997
24,2013-03-16,1121.088,1052.1756666666668
24,2013-03-17,1115.955,1005.0756666666666
24,2013-03-18,1006.029,1004.8136666666666
24,2013-03-19,1034.5430000000001,1033.9743333333333
24,2013-03-20,974.655,1111.7583333333334
24,2013-03-21,1005.243,1178.6726666666666
24,2013-03-22,1122.025,1185.9093333333333
24,2013-03-23,1208.007,1162.6333333333332
24,2013-03-24,1205.986,1108.0536666666667
24,2013-03-25,1143.735,1091.1966666666665
24,2013-03-26,1138.179,1073.3649999999998
24,2013-03-27,1042.247,1077.9079999999997
24,2013-03-28,1093.164,1091.7866666666666
24,2013-03-29,1084.684,1116.269333333333
24,2013-03-30,1055.876,1098.2456666666665
24,2013-03-31,1134.8,1081.6609999999998
24,2013-04-01,1158.132,1067.6246666666666
24,2013-04-02,1001.805,1095.6959999999997
24,2013-04-03,1085.046,1066.6606666666664
24,2013-04-04,1116.023,1047.508
24,2013-04-05,1086.019,1012.9899999999999
24,2013-04-06,997.9399999999999,1012.4936666666666
24,2013-04-07,1058.565,961.3509999999998
24,2013-04-08,982.465,951.1096666666664
24,2013-04-09,996.451,914.3976666666664
24,2013-04-10,905.137,924.7256666666666
24,2013-04-11,951.741,910.9353333333332
24,2013-04-12,886.3149999999999,890.1906666666665
24,2013-04-13,936.121,859.4263333333332
24,2013-04-14,910.37,823.4683333333332
24,2013-04-15,824.081,805.9376666666664
24,2013-04-16,843.828,788.8769999999998
24,2013-04-17,802.496,791.3196666666664
24,2013-04-18,771.489,831.3169999999999
24,2013-04-19,792.646,842.9709999999999
24,2013-04-20,809.824,829.3016666666664
24,2013-04-21,891.481,794.1243333333332
24,2013-04-22,827.608,775.7583333333332
